Data polled every ~10 seconds starting from ~45 minutes after the poll was created.
Left column is Iris votes, Right column is Kairo votes
- Data logged by MrL314

5209,5027
5209,5027
5209,5027
5209,5027
5209,5027
5209,5027
5226,5492
5226,5492
5209,5027
5209,5027
5226,5492
5209,5027
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5226,5492
5251,5505
5226,5492
5251,5505
5226,5492
5226,5492
5251,5505
5251,5505
5226,5492
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5251,5505
5273,5517
5251,5505
5251,5505
5273,5517
5251,5505
5273,5517
5273,5517
5273,5517
5273,5517
5251,5505
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5273,5517
5295,5527
5273,5517
5273,5517
5273,5517
5295,5527
5295,5527
5273,5517
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5295,5527
5314,5538
5314,5538
5314,5538
5314,5538
5295,5527
5295,5527
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5295,5527
5314,5538
5295,5527
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5314,5538
5332,5549
5314,5538
5332,5549
5332,5549
5314,5538
5314,5538
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5314,5538
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5332,5549
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5332,5549
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5353,5553
5370,5560
5370,5560
5370,5560
5353,5553
5370,5560
5353,5553
5353,5553
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5370,5560
5386,5573
5370,5560
5370,5560
5386,5573
5386,5573
5370,5560
5370,5560
5370,5560
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5386,5573
5405,5586
5405,5586
5405,5586
5386,5573
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5405,5586
5421,5600
5405,5586
5405,5586
5421,5600
5421,5600
5405,5586
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5421,5600
5433,5613
5433,5613
5421,5600
5433,5613
5421,5600
5421,5600
5433,5613
5421,5600
5433,5613
5433,5613
5421,5600
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5433,5613
5442,5617
5433,5613
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5442,5617
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5457,5627
5473,5634
5473,5634
5457,5627
5473,5634
5473,5634
5457,5627
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5473,5634
5486,5641
5473,5634
5473,5634
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5473,5634
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5486,5641
5501,5655
5486,5641
5501,5655
5486,5641
5501,5655
5501,5655
5486,5641
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5501,5655
5516,5662
5516,5662
5516,5662
5501,5655
5501,5655
5501,5655
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5501,5655
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5516,5662
5538,5670
5538,5670
5538,5670
5516,5662
5516,5662
5538,5670
5538,5670
5538,5670
5516,5662
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5538,5670
5547,5680
5538,5670
5538,5670
5538,5670
5538,5670
5547,5680
5538,5670
5547,5680
5538,5670
5538,5670
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
5547,5680
6393,5689
5547,5680
6393,5689
6393,5689
5547,5680
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
5547,5680
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
7256,5701
6393,5689
6393,5689
6393,5689
6393,5689
6393,5689
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7256,5701
7273,5716
7256,5701
7256,5701
7256,5701
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7273,5716
7286,5733
7273,5716
7273,5716
7286,5733
7286,5733
7286,5733
7286,5733
7273,5716
7273,5716
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7286,5733
7304,7249
7304,7249
7304,7249
7286,5733
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7304,7249
7325,7263
7325,7263
7325,7263
7325,7263
7304,7249
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7325,7263
7337,7285
7337,7285
7337,7285
7325,7263
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7337,7285
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7352,7310
7372,7328
7352,7310
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7372,7328
7389,7354
7372,7328
7372,7328
7372,7328
7372,7328
7389,7354
7389,7354
7389,7354
7372,7328
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7389,7354
7398,7374
7389,7354
7398,7374
7398,7374
7389,7354
7398,7374
7389,7354
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7398,7374
7415,7388
7398,7374
7415,7388
7415,7388
7415,7388
7398,7374
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7415,7388
7430,7404
7415,7388
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7430,7404
7442,7425
7430,7404
7430,7404
7430,7404
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7430,7404
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7442,7425
7456,7456
7442,7425
7442,7425
7456,7456
7456,7456
7442,7425
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7468,7475
7456,7456
7456,7456
7456,7456
7456,7456
7456,7456
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7468,7475
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7468,7475
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7479,7484
7490,7492
7479,7484
7490,7492
7490,7492
7490,7492
7479,7484
7490,7492
7479,7484
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7505,7507
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7490,7492
7505,7507
7505,7507
7505,7507
7490,7492
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7505,7507
7519,7521
7519,7521
7505,7507
7519,7521
7505,7507
7519,7521
7519,7521
7505,7507
7519,7521
7519,7521
7505,7507
7519,7521
7519,7521
7519,7521
7519,7521
7519,7521
7519,7521
7519,7521
7519,7521
7519,7521
7519,7521
7519,7521
